ID,AGE,INCOME,GENDER,MARITAL,NUMKIDS,NUMCARDS,HOWPAID,MORTGAGE,STORECAR,LOANS,RISK
100268,2,2,0,1,1,1,1,0,0,0,good risk
100119,1,2,1,1,1,1,1,0,1,0,bad loss
100675,2,2,1,2,1,1,1,0,2,1,good risk
100501,2,2,0,2,1,1,1,0,1,0,bad loss
100144,2,2,0,1,1,1,1,0,2,0,good risk
100015,1,2,0,1,1,1,1,0,0,0,good risk
100175,2,2,0,1,1,1,1,0,2,0,good risk
100269,2,2,1,1,1,1,1,0,1,0,good risk
100145,2,2,1,1,1,1,1,0,1,0,good risk
100130,2,2,0,1,1,1,1,0,0,0,good risk
100235,2,2,1,1,1,1,1,0,2,0,good risk
100260,1,2,1,1,1,1,1,0,1,0,good risk
100077,1,2,1,1,1,1,1,0,0,0,bad profit
100118,1,2,0,1,1,1,1,0,2,0,bad loss
100196,2,2,0,1,1,1,1,0,0,0,good risk
100048,1,2,1,1,1,1,1,0,0,0,bad loss
100224,2,2,0,1,1,1,1,0,0,0,good risk
100772,1,2,0,2,1,1,1,0,1,0,good risk
100460,2,2,0,2,1,1,1,0,2,1,bad profit
100153,2,2,1,1,1,1,1,0,1,0,good risk
100267,2,2,0,1,1,1,1,0,2,0,good risk
100076,1,2,0,1,1,1,1,0,1,0,bad loss
100711,2,2,1,2,1,1,1,0,1,1,bad profit
100270,2,2,0,1,1,1,1,0,2,0,good risk
100709,2,2,1,2,1,1,1,0,2,1,good risk
100092,1,2,1,1,1,1,1,0,0,0,good risk
100253,2,2,0,1,1,1,1,0,1,0,bad loss
100221,2,2,0,1,1,1,1,0,2,0,bad loss
100356,1,2,1,2,1,1,1,0,2,0,good risk
100300,1,2,0,2,1,1,1,0,1,1,good risk
100038,1,2,0,1,1,1,1,0,0,0,bad loss
100037,1,2,0,1,1,1,1,0,1,0,good risk
100028,1,2,1,1,1,1,1,0,2,0,good risk
100131,2,2,0,1,1,1,1,0,0,0,good risk
100107,1,2,0,1,1,1,1,0,0,0,good risk
100103,1,2,0,1,1,1,1,0,1,0,bad profit
100328,1,2,0,2,1,1,1,0,1,0,good risk
100036,1,2,0,1,1,1,1,0,2,0,bad profit
100094,1,2,0,1,1,1,1,0,1,0,good risk
100233,2,2,0,1,1,1,1,0,0,0,good risk
100176,2,2,0,1,1,1,1,0,2,0,good risk
100775,2,2,0,2,1,1,1,0,2,1,good risk
100129,2,2,1,1,1,1,1,0,0,0,good risk
100223,2,2,1,1,1,1,1,0,1,0,good risk
100200,2,2,0,1,1,1,1,0,2,0,bad loss
100254,1,2,1,1,1,1,1,0,0,0,bad loss
100009,1,2,0,1,1,1,1,0,1,0,good risk
100070,1,2,1,1,1,1,1,0,1,0,bad loss
100209,2,2,0,1,1,1,1,0,2,0,good risk
100185,2,2,1,1,1,1,1,0,0,0,good risk
100074,1,2,0,1,1,1,1,0,2,0,good risk
100252,2,2,1,1,1,1,1,0,0,0,good risk
100462,2,2,1,2,1,1,1,0,2,0,bad loss
100181,2,2,0,1,1,1,1,0,1,0,good risk
100271,1,2,0,2,1,1,1,0,1,0,good risk
100182,2,2,0,1,1,1,1,0,0,0,bad loss
100081,1,2,0,1,1,1,1,0,0,0,good risk
100050,1,2,1,1,1,1,1,0,0,0,good risk
100017,2,2,1,1,1,1,1,0,2,0,bad profit
100097,1,2,0,1,1,1,1,0,0,0,good risk
100018,1,2,0,1,1,1,1,0,2,0,bad loss
100150,2,2,1,1,1,1,1,0,1,0,bad profit
100190,2,2,1,1,1,1,1,0,2,0,bad loss
100194,2,2,0,1,1,1,1,0,2,0,bad loss
100132,2,2,0,1,1,1,1,0,0,0,good risk
100112,1,2,0,1,1,1,1,0,2,0,bad loss
100242,1,2,0,1,1,1,1,0,1,0,bad loss
100126,2,2,1,1,1,1,1,0,1,0,good risk
100357,1,2,1,2,1,1,1,0,2,1,good risk
100427,2,2,0,2,1,1,1,0,2,1,good risk
100041,1,2,1,1,1,1,1,0,2,0,good risk
100148,2,2,0,1,1,1,1,0,0,0,bad loss
100142,2,2,1,1,1,1,1,0,0,0,bad loss
100057,1,2,0,1,1,1,1,0,1,0,bad loss
100777,2,2,0,2,1,1,1,0,2,1,good risk
100202,1,2,1,1,1,1,1,0,0,0,good risk
100162,2,2,0,1,1,1,1,0,0,0,good risk
100734,2,2,1,2,1,1,1,0,1,1,good risk
100541,2,2,1,2,1,1,1,0,2,1,bad loss
100231,2,2,1,1,1,1,1,0,0,0,good risk
100187,2,2,1,1,1,1,1,0,1,0,good risk
100172,2,2,1,1,1,1,1,0,2,0,good risk
100188,2,2,1,1,1,1,1,0,1,0,good risk
100046,1,2,1,1,1,1,1,0,0,0,good risk
100065,1,2,0,1,1,1,1,0,1,0,good risk
100189,2,2,1,1,1,1,1,0,1,0,bad profit
100113,1,2,0,1,1,1,1,0,0,0,good risk
100773,2,2,1,2,1,1,1,0,1,1,good risk
100089,1,2,1,1,1,1,1,0,1,0,bad profit
100245,2,2,0,1,1,1,1,0,0,0,good risk
100006,1,2,0,1,1,1,1,0,1,0,good risk
100241,2,2,1,1,1,1,1,0,0,0,good risk
100029,1,2,0,1,1,1,1,0,0,0,bad profit
100127,2,2,1,1,1,1,1,0,0,0,good risk
100205,2,2,0,1,1,1,1,0,2,0,bad profit
100161,2,2,1,1,1,1,1,0,1,0,good risk
100219,2,2,1,1,1,1,1,0,1,0,good risk
100003,1,2,1,1,1,1,1,0,2,0,bad profit
100023,1,2,0,1,1,1,1,0,1,0,bad profit
100225,2,2,0,1,1,1,1,0,2,0,bad loss
100014,2,2,0,1,1,1,1,0,2,0,good risk
100016,2,2,1,1,1,1,1,0,1,0,good risk
100180,2,2,1,1,1,1,1,0,2,0,good risk
100239,2,2,0,1,1,1,1,0,0,0,good risk
100204,2,2,0,1,1,1,1,0,0,0,bad loss
100059,1,2,1,1,1,1,1,0,2,0,bad loss
100631,2,2,0,2,1,1,1,0,1,1,good risk
100137,2,2,0,1,1,1,1,0,0,0,bad profit
100152,2,2,0,1,1,1,1,0,2,0,good risk
100008,1,2,1,1,1,1,1,0,2,0,good risk
100540,2,2,0,2,1,1,1,0,2,0,good risk
100141,2,2,1,1,1,1,1,0,1,0,good risk
100463,2,2,0,2,1,1,1,0,1,1,good risk
100095,1,2,0,1,1,1,1,0,2,0,good risk
100258,1,2,1,1,1,1,1,0,0,0,good risk
100111,1,2,0,1,1,1,1,0,2,0,good risk
100228,2,2,1,1,1,1,1,0,0,0,good risk
100025,1,2,1,1,1,1,1,0,0,0,bad loss
100673,2,2,0,2,1,1,1,0,1,0,good risk
100030,1,2,0,1,1,1,1,0,1,0,bad loss
100099,1,2,1,1,1,1,1,0,0,0,good risk
100078,1,2,0,1,1,1,1,0,0,0,good risk
100158,2,2,1,1,1,1,1,0,2,0,bad profit
100104,1,2,0,1,1,1,1,0,0,0,good risk
100154,2,2,0,1,1,1,1,0,2,0,bad profit
100091,1,2,0,1,1,1,1,0,1,0,good risk
100192,2,2,1,1,1,1,1,0,0,0,good risk
100040,1,2,1,1,1,1,1,0,2,0,good risk
100230,1,2,1,1,1,1,1,0,2,0,good risk
100044,1,2,0,1,1,1,1,0,0,0,bad profit
100244,2,2,1,1,1,1,1,0,0,0,good risk
100121,1,2,0,1,1,1,1,0,0,0,good risk
100774,1,2,0,2,1,1,1,0,2,0,good risk
100167,2,2,0,1,1,1,1,0,2,0,good risk
100053,1,2,0,1,1,1,1,0,0,0,good risk
100082,1,2,0,1,1,1,1,0,2,0,good risk
100251,2,2,1,1,1,1,1,0,0,0,bad loss
100358,1,2,1,2,1,1,1,0,1,0,good risk
100101,1,2,1,1,1,1,1,0,1,0,good risk
100116,1,2,0,1,1,1,1,0,2,0,bad profit
100045,1,2,0,1,1,1,1,0,0,0,good risk
100093,1,2,0,1,1,1,1,0,2,0,bad profit
100049,1,2,0,1,1,1,1,0,1,0,bad profit
100429,2,2,0,2,1,1,1,0,1,0,bad profit
100207,2,2,0,1,1,1,1,0,0,0,good risk
100265,2,2,1,1,1,1,1,0,0,0,good risk
100055,1,2,1,1,1,1,1,0,2,0,good risk
100110,1,2,0,1,1,1,1,0,2,0,good risk
100220,2,2,1,1,1,1,1,0,1,0,bad loss
100179,2,2,1,1,1,1,1,0,1,0,bad loss
100090,1,2,0,1,1,1,1,0,2,0,good risk
100262,2,2,1,1,1,1,1,0,0,0,good risk
100010,1,2,0,1,1,1,1,0,2,0,good risk
100067,1,2,0,1,1,1,1,0,2,0,good risk
100199,2,2,0,1,1,1,1,0,2,0,good risk
100232,2,2,0,1,1,1,1,0,1,0,good risk
100034,1,2,0,1,1,1,1,0,2,0,good risk
100246,2,2,0,1,1,1,1,0,1,0,good risk
100712,2,2,0,2,1,1,1,0,2,1,good risk
100022,1,2,1,1,1,1,1,0,1,0,good risk
100155,2,2,0,1,1,1,1,0,0,0,good risk
100229,2,2,1,1,1,1,1,0,1,0,good risk
100234,2,2,1,1,1,1,1,0,0,0,good risk
100609,2,2,0,2,1,1,1,0,2,0,good risk
100115,1,2,1,1,1,1,1,0,1,0,good risk
100133,2,2,0,1,1,1,1,0,0,0,good risk
100632,2,2,1,2,1,1,1,0,1,0,bad profit
100608,2,2,1,2,1,1,1,0,2,0,bad loss
100240,2,2,1,1,1,1,1,0,0,0,good risk
100124,2,2,0,1,1,1,1,0,0,0,good risk
100218,2,2,0,1,1,1,1,0,2,0,good risk
103479,2,1,1,3,1,3,0,0,3,2,bad profit
103175,2,1,0,3,2,3,0,0,4,2,bad loss
103161,2,1,0,3,2,3,0,0,4,2,good risk
103503,2,1,1,3,1,3,0,1,5,2,bad loss
103316,2,1,0,3,2,3,0,1,3,2,good risk
103829,2,1,0,2,2,2,1,0,4,2,bad loss
103424,2,1,0,3,2,3,0,1,5,3,bad profit
103100,2,1,0,3,2,3,0,1,5,2,bad profit
103733,2,1,1,3,2,3,0,0,5,3,bad profit
100502,2,1,0,2,1,1,1,0,2,1,good risk
100064,1,1,1,1,1,1,1,0,2,0,good risk
103229,2,1,1,3,1,3,0,1,3,2,bad profit
103419,1,1,1,3,1,3,0,1,4,2,bad profit
103398,2,1,0,3,2,3,0,1,4,3,bad profit
100042,1,1,0,1,1,1,1,0,1,0,good risk
104079,2,1,1,2,2,2,0,0,5,1,bad loss
103006,2,1,1,3,1,3,0,0,3,2,bad loss
103090,2,1,0,3,2,3,0,0,3,3,bad profit
100004,1,1,0,1,1,1,1,0,0,0,good risk
103662,2,1,1,3,1,3,0,0,5,2,bad loss
103009,2,1,0,3,2,3,0,1,3,2,bad loss
103853,2,1,0,2,1,2,1,0,4,1,bad loss
103163,2,1,1,3,1,3,0,0,3,2,good risk
102984,1,1,1,3,2,3,0,1,5,2,bad profit
103862,2,1,0,2,2,2,1,0,5,1,bad loss
103013,2,1,1,3,1,3,0,1,3,3,good risk
100143,2,1,0,1,1,1,1,0,0,0,good risk
103714,2,1,1,3,1,3,0,1,5,2,bad profit
103968,2,1,0,2,2,2,1,0,4,1,bad loss
103341,2,1,1,3,2,3,0,0,4,3,bad profit
100062,1,1,0,1,1,1,1,0,1,0,good risk
104102,2,1,0,2,1,2,0,0,4,2,bad loss
100607,2,1,1,2,1,1,1,0,1,0,bad loss
103515,1,1,1,3,2,3,0,1,4,3,good risk
103494,2,1,1,3,2,3,0,1,4,3,bad loss
100263,1,1,1,1,1,1,1,0,0,0,bad loss
103937,2,1,1,2,1,2,0,0,4,2,bad loss
103856,2,1,1,2,2,2,0,0,4,1,bad loss
103408,1,1,1,3,1,3,0,1,5,3,good risk
102991,2,1,1,3,2,3,0,1,4,2,bad profit
100033,1,1,1,1,1,1,1,0,0,0,good risk
103735,1,1,1,3,1,3,0,0,4,2,bad profit
103332,2,1,1,3,2,3,0,0,3,3,bad profit
103933,2,1,1,2,1,2,0,0,4,2,bad loss
103080,2,1,0,3,2,3,0,0,3,2,good risk
103015,2,1,0,3,2,3,0,0,5,2,bad profit
103513,2,1,1,3,2,3,0,0,4,2,bad profit
100058,1,1,1,1,1,1,1,0,2,0,good risk
104070,2,1,1,2,2,2,1,0,4,2,bad loss
103660,2,1,1,3,2,3,0,0,3,2,bad profit
104071,2,1,0,2,2,2,0,0,5,2,bad loss
103715,2,1,1,3,2,3,0,0,4,3,bad loss
103264,2,1,1,3,2,3,0,0,5,3,good risk
100210,2,1,1,1,1,1,1,0,2,0,good risk
103497,2,1,1,3,1,3,0,0,4,3,bad loss
103769,1,1,0,2,2,2,0,0,5,2,bad loss
100212,2,1,1,1,1,1,1,0,1,0,good risk
103071,2,1,1,3,1,3,0,0,5,2,bad profit
103992,2,1,1,2,1,2,0,0,4,1,good risk
103076,2,1,0,3,1,3,0,1,4,2,bad loss
103501,2,1,1,3,1,3,0,0,3,3,bad profit
103400,2,1,0,3,2,3,0,1,4,2,good risk
103059,2,1,0,3,1,3,0,0,3,3,bad profit
103267,2,1,0,3,2,3,0,0,4,2,bad profit
103576,2,1,0,3,1,3,0,1,5,3,bad profit
103727,2,1,0,3,1,3,0,1,4,2,bad loss
100138,2,1,1,1,1,1,1,0,1,0,good risk
104005,1,1,0,2,1,2,0,0,5,2,bad loss
103665,2,1,0,3,1,3,0,0,3,3,bad loss
100237,2,1,0,1,1,1,1,0,2,0,bad profit
100031,1,1,0,1,1,1,1,0,1,0,bad profit
103016,2,1,1,3,2,3,0,1,3,2,bad loss
103067,1,1,1,3,2,3,0,1,5,3,bad profit
103833,2,1,1,2,2,2,0,0,4,2,bad loss
102916,2,1,0,3,2,3,0,1,3,3,bad profit
103065,2,1,0,3,2,3,0,0,4,2,bad profit
102927,2,1,0,3,1,3,0,0,4,2,bad profit
104104,2,1,0,2,1,2,1,0,4,1,bad loss
104045,2,1,1,2,1,2,0,0,5,2,bad loss
104068,2,1,1,2,1,2,1,0,5,1,bad loss
100032,1,1,0,1,1,1,1,0,2,0,good risk
103098,2,1,0,3,2,3,0,0,5,3,bad loss
100117,1,1,0,1,1,1,1,0,1,0,good risk
100072,1,1,1,1,1,1,1,0,0,0,good risk
103723,2,1,0,3,2,3,0,0,5,2,bad loss
103575,1,1,1,3,2,3,0,0,4,2,good risk
103146,2,1,0,3,1,3,0,0,3,3,bad profit
103411,2,1,1,3,2,3,0,0,4,2,bad profit
103405,2,1,1,3,2,3,0,0,4,3,bad profit
103484,2,1,1,3,2,3,0,0,3,2,bad loss
103228,2,1,0,3,1,3,0,0,3,3,bad loss
103578,2,1,1,3,2,3,0,1,3,2,bad loss
103771,2,1,0,2,1,2,1,0,4,2,bad loss
103659,1,1,1,3,2,3,0,0,4,2,bad profit
103320,2,1,1,3,1,3,0,1,3,2,bad loss
100214,2,1,1,1,1,1,1,0,1,0,good risk
100266,2,1,0,1,1,1,1,0,2,0,good risk
103826,2,1,1,2,1,2,1,0,4,1,bad loss
103728,2,1,0,3,1,3,0,1,3,2,bad profit
103263,2,1,0,3,2,3,0,1,5,3,bad loss
104111,2,1,1,2,2,2,1,0,5,2,bad loss
103824,2,1,1,2,1,2,1,0,4,2,bad loss
103420,2,1,0,3,2,3,0,0,3,2,bad profit
100195,2,1,0,1,1,1,1,0,2,0,good risk
103973,2,1,1,2,1,2,0,0,5,1,bad loss
103998,2,1,0,2,2,2,1,0,4,2,bad loss
103066,2,1,0,3,2,3,0,0,4,3,bad loss
100075,1,1,1,1,1,1,1,0,2,0,bad loss
103018,2,1,1,3,2,3,0,0,3,2,bad profit
103156,2,1,0,3,2,3,0,0,3,2,bad profit
103318,2,1,0,3,1,3,0,0,4,2,bad profit
103160,2,1,1,3,2,3,0,1,5,3,bad profit
103428,2,1,1,3,1,3,0,1,5,3,bad profit
103741,2,1,1,3,2,3,0,1,5,3,bad profit
103738,1,1,0,3,2,3,0,0,5,3,bad profit
103425,2,1,1,3,2,3,0,0,3,2,bad profit
103966,2,1,0,2,2,2,0,0,4,2,bad loss
103489,1,1,0,3,1,3,0,1,5,3,good risk
103521,2,1,0,3,2,3,0,0,5,3,bad profit
103155,1,1,1,3,1,3,0,1,4,3,bad profit
103154,2,1,1,3,1,3,0,1,3,3,bad loss
103249,2,1,0,3,2,3,0,1,5,2,good risk
100173,2,1,0,1,1,1,1,0,1,0,good risk
103084,2,1,1,3,2,3,0,0,3,2,bad profit
104006,2,1,1,2,1,2,1,0,4,1,bad loss
100201,2,1,1,1,1,1,1,0,2,0,good risk
103266,2,1,1,3,2,3,0,1,4,2,bad profit
103069,2,1,0,3,2,3,0,0,4,3,bad profit
103247,2,1,0,3,2,3,0,1,4,3,bad profit
103825,2,1,1,2,1,2,1,0,5,1,bad loss
100102,1,1,1,1,1,1,1,0,2,0,bad loss
103939,1,1,0,2,2,2,0,0,4,2,bad loss
104107,2,1,1,2,1,2,1,0,5,1,bad loss
102912,2,1,1,3,1,3,0,1,4,3,bad profit
102918,2,1,0,3,1,3,0,0,5,2,bad profit
103412,1,1,1,3,2,3,0,1,5,2,good risk
103074,2,1,0,3,2,3,0,1,4,3,bad profit
103569,2,1,0,3,1,3,0,1,3,2,bad profit
103481,2,1,1,3,1,3,0,1,3,2,bad profit
100088,1,1,1,1,1,1,1,0,1,0,good risk
103483,2,1,1,3,1,3,0,0,4,3,bad loss
103410,2,1,0,3,1,3,0,0,5,3,bad loss
103894,2,1,0,2,1,2,0,0,4,1,bad loss
103827,2,1,0,2,1,2,0,0,5,1,bad loss
104080,1,1,1,2,2,2,1,0,4,2,bad loss
103719,2,1,0,3,2,3,0,1,5,2,good risk
103004,2,1,1,3,1,3,0,1,3,3,bad profit
103147,2,1,1,3,1,3,0,1,4,3,bad profit
103421,2,1,1,3,2,3,0,1,5,2,bad profit
103905,1,1,0,2,2,2,1,0,5,1,bad loss
103395,2,1,1,3,1,3,0,0,4,3,bad profit
104078,2,1,0,2,2,2,0,0,4,1,bad loss
103237,2,1,1,3,1,3,0,1,4,3,good risk
100259,2,1,1,1,1,1,1,0,2,0,good risk
103007,2,1,1,3,1,3,0,1,4,2,bad profit
100573,2,1,0,2,1,1,1,0,2,0,good risk
104002,2,1,1,2,1,2,1,0,5,1,bad loss
103592,2,1,1,3,2,3,0,1,4,3,bad profit
104030,2,1,1,2,1,2,0,0,5,1,good risk
100222,2,1,1,1,1,1,1,0,2,0,good risk
103931,1,1,0,2,2,2,1,0,4,1,bad loss
103394,2,1,0,3,1,3,0,0,3,2,bad profit
103935,1,1,1,2,1,2,1,0,4,2,bad loss
103164,2,1,0,3,2,3,0,1,5,2,bad loss
100606,2,1,0,2,1,1,1,0,1,0,good risk
103426,2,1,0,3,1,3,0,1,3,2,bad profit
103773,2,1,0,2,1,2,0,0,4,1,bad loss
103765,2,1,1,2,2,2,1,0,4,2,bad loss
103322,2,1,0,3,1,3,0,0,5,2,bad loss
100019,1,1,1,1,1,1,1,0,2,0,good risk
100771,2,1,1,2,1,1,1,0,1,0,good risk
103736,2,1,0,3,1,3,0,1,3,3,bad profit
100198,2,1,0,1,1,1,1,0,2,0,good risk
104105,2,1,1,2,2,2,1,0,4,1,bad loss
103830,1,1,0,2,2,2,1,0,5,2,bad loss
103739,2,1,0,3,2,3,0,1,3,2,bad loss
103168,2,1,0,3,1,3,0,0,5,3,good risk
102997,1,1,0,3,2,3,0,0,3,3,bad loss
102926,2,1,1,3,2,3,0,0,5,3,bad loss
103328,2,1,1,3,2,3,0,0,3,3,bad loss
103646,2,1,1,3,1,3,0,1,5,3,bad profit
103589,2,1,0,3,1,3,0,1,5,2,bad loss
100674,2,1,1,2,1,1,1,0,2,1,good risk
103507,2,1,0,3,2,3,0,1,5,2,bad profit
103261,2,1,1,3,2,3,0,0,4,3,bad profit
103970,2,1,1,2,2,2,0,0,4,2,bad loss
103232,2,1,1,3,2,3,0,1,3,3,good risk
102930,2,1,1,3,2,3,0,1,5,2,bad loss
104077,2,1,1,2,2,2,1,0,4,2,bad loss
104075,2,1,1,2,1,2,1,0,5,2,bad loss
103774,2,1,1,2,1,2,1,0,4,2,bad profit
102917,2,1,1,3,2,3,0,1,4,2,bad profit
100735,2,1,0,2,1,1,1,0,2,0,good risk
103493,2,1,1,3,2,3,0,0,4,2,good risk
103152,2,1,0,3,2,3,0,0,5,2,bad loss
103062,2,1,1,3,1,3,0,1,4,2,good risk
100250,2,1,1,1,1,1,1,0,1,0,good risk
100157,2,1,1,1,1,1,1,0,1,0,good risk
103863,2,1,0,2,1,2,1,0,5,2,bad loss
103965,2,1,1,2,1,2,0,0,4,2,bad loss
100043,1,1,0,1,1,1,1,0,1,0,good risk
103656,2,1,1,3,2,3,0,1,4,2,bad loss
103252,2,1,0,3,2,3,0,1,5,2,bad loss
103509,1,1,0,3,1,3,0,1,5,2,bad loss
103492,2,1,0,3,2,3,0,1,3,2,bad loss
103868,2,1,1,2,2,2,0,0,4,1,bad loss
103427,2,1,1,3,1,3,0,1,4,2,bad profit
103858,2,1,1,2,2,2,1,0,5,2,bad loss
103491,2,1,1,3,2,3,0,0,4,2,bad profit
102990,2,1,0,3,1,3,0,0,5,2,bad profit
103657,2,1,0,3,2,3,0,1,3,3,bad profit
102983,2,1,1,3,2,3,0,1,4,3,bad loss
103077,2,1,0,3,1,3,0,0,4,3,bad loss
102985,2,1,0,3,2,3,0,0,4,2,bad loss
100083,1,1,1,1,1,1,1,0,2,0,good risk
102996,2,1,1,3,1,3,0,0,5,3,bad loss
103869,2,1,0,2,2,2,1,0,5,1,bad loss
103253,2,1,0,3,2,3,0,1,5,3,bad profit
103588,2,1,1,3,1,3,0,1,3,2,bad profit
103019,2,1,1,3,2,3,0,0,3,2,bad profit
103600,2,1,1,3,2,3,0,1,3,3,bad profit
103644,1,1,1,3,1,3,0,1,3,3,bad profit
100708,2,1,1,2,1,1,1,0,2,0,good risk
104047,2,1,0,2,2,2,0,0,5,2,good risk
102915,2,1,0,3,2,3,0,0,4,2,bad profit
100068,1,1,0,1,1,1,1,0,0,0,bad profit
100052,1,1,1,1,1,1,1,0,0,0,good risk
103732,2,1,1,3,2,3,0,0,5,2,good risk
100164,2,1,1,1,1,1,1,0,1,0,bad loss
103393,2,1,1,3,1,3,0,1,3,2,bad profit
103072,2,1,1,3,2,3,0,0,3,3,good risk
103099,1,1,1,3,2,3,0,1,3,3,bad profit
103061,2,1,1,3,1,3,0,1,3,2,bad loss
103397,2,1,0,3,2,3,0,0,3,2,good risk
103936,2,1,0,2,1,2,1,0,5,1,bad profit
103239,2,1,0,3,2,3,0,0,4,3,bad profit
102998,2,1,1,3,2,3,0,1,3,2,good risk
102929,2,1,1,3,1,3,0,1,4,3,bad loss
103664,2,1,0,3,1,3,0,1,5,3,good risk
103334,2,1,1,3,2,3,0,1,5,3,good risk
103570,2,1,0,3,2,3,0,0,3,2,bad profit
103518,2,1,1,3,2,3,0,1,3,3,bad profit
100085,1,1,1,1,1,1,1,0,1,0,bad loss
103587,2,1,1,3,2,3,0,1,5,2,bad loss
103590,2,1,0,3,2,3,0,0,5,3,bad profit
100125,2,1,0,1,1,1,1,0,0,0,bad profit
103159,2,1,0,3,2,3,0,1,4,3,bad loss
103568,2,1,1,3,1,3,0,0,4,2,bad loss
103321,2,1,1,3,2,3,0,1,5,2,bad loss
103505,2,1,0,3,2,3,0,1,4,3,bad profit
103259,2,1,0,3,1,3,0,1,4,2,bad loss
103586,2,1,1,3,2,3,0,0,3,2,bad profit
100149,2,1,1,1,1,1,1,0,1,0,bad profit
100247,2,1,0,1,1,1,1,0,0,0,good risk
102988,2,1,1,3,1,3,0,1,3,3,bad loss
103262,2,1,0,3,2,3,0,0,5,2,good risk
103162,2,1,0,3,2,3,0,0,4,2,bad loss
103418,2,1,1,3,1,3,0,1,5,2,bad profit
103725,1,1,1,3,2,3,0,1,3,3,good risk
100168,2,1,0,1,1,1,1,0,2,0,good risk
103799,2,1,1,2,2,2,0,0,4,1,bad loss
100461,2,1,0,2,1,1,1,0,1,0,good risk
104003,2,1,1,2,1,2,1,0,4,1,bad loss
104115,1,1,1,2,1,2,1,0,5,1,bad loss
103169,2,1,0,3,2,3,0,0,4,3,bad loss
103488,2,1,0,3,1,3,0,1,4,2,bad profit
103582,2,1,1,3,1,3,0,0,4,2,bad loss
100216,2,1,0,1,1,1,1,0,2,0,good risk
103722,2,1,0,3,1,3,0,1,3,2,bad profit
103149,2,1,1,3,1,3,0,1,4,2,bad profit
100001,1,1,0,1,1,1,1,0,1,0,good risk
103413,2,1,0,3,2,3,0,0,5,2,good risk
103248,2,1,0,3,2,3,0,1,5,2,good risk
103597,2,1,1,3,1,3,0,1,5,3,good risk
100193,2,1,1,1,1,1,1,0,2,0,bad profit
100165,2,1,1,1,1,1,1,0,2,0,good risk
103713,2,1,0,3,1,3,0,0,5,2,bad profit
100007,1,1,1,1,1,1,1,0,1,0,good risk
103795,2,1,0,2,1,2,0,0,5,1,bad loss
103402,1,1,1,3,1,3,0,1,5,3,bad profit
100100,1,1,0,1,1,1,1,0,0,0,good risk
103401,2,1,1,3,1,3,0,1,5,3,bad profit
103406,2,1,1,3,1,3,0,1,3,2,bad loss
103429,1,1,0,3,1,3,0,0,5,3,bad loss
100013,1,1,0,1,1,1,1,0,2,0,bad loss
103667,2,1,1,3,1,3,0,1,3,3,bad loss
103002,1,1,0,3,2,3,0,0,3,3,good risk
100012,1,1,0,1,1,1,1,0,1,0,good risk
100159,2,1,0,1,1,1,1,0,1,0,good risk
104116,2,1,1,2,2,2,0,0,5,2,bad loss
103409,2,1,1,3,1,3,0,0,3,2,bad profit
100426,2,1,1,2,1,1,1,0,2,1,bad profit
103325,1,1,0,3,1,3,0,1,3,2,good risk
102986,2,1,0,3,2,3,0,1,4,2,bad profit
103177,2,1,0,3,2,3,0,0,4,2,bad profit
103802,1,1,1,2,2,2,1,0,4,2,bad loss
100166,2,1,0,1,1,1,1,0,0,0,good risk
100174,2,1,0,1,1,1,1,0,1,0,bad profit
103251,2,1,1,3,1,3,0,0,4,2,bad loss
103327,2,1,1,3,2,3,0,0,4,3,bad loss
100238,2,1,0,1,1,1,1,0,2,0,good risk
100213,2,1,0,1,1,1,1,0,0,0,bad loss
103929,2,1,1,2,1,2,0,0,5,2,bad loss
102987,2,1,1,3,1,3,0,0,3,3,bad profit
102994,2,1,0,3,2,3,0,0,5,2,bad loss
104036,2,1,0,2,2,2,1,0,4,1,bad loss
103485,1,1,0,3,2,3,0,0,3,2,bad loss
103663,2,1,1,3,1,3,0,1,5,2,bad profit
103658,2,1,0,3,2,3,0,1,4,3,bad profit
103326,2,1,1,3,1,3,0,0,5,3,good risk
103519,2,1,0,3,2,3,0,1,5,2,bad loss
103669,2,1,0,3,2,3,0,0,4,3,bad profit
100256,2,1,1,1,1,1,1,0,1,0,good risk
100069,1,1,0,1,1,1,1,0,0,0,good risk
100184,2,1,1,1,1,1,1,0,0,0,good risk
103855,2,1,0,2,2,2,1,0,4,2,bad loss
100542,2,1,0,2,1,1,1,0,1,0,good risk
100027,1,1,0,1,1,1,1,0,1,0,good risk
103257,2,1,1,3,1,3,0,0,4,3,good risk
103909,2,1,0,2,2,2,0,0,5,1,bad loss
103064,2,1,1,3,1,3,0,1,5,2,bad loss
103861,2,1,0,2,2,2,0,0,5,1,bad loss
100122,1,1,0,1,1,1,1,0,1,0,good risk
100249,2,1,0,1,1,1,1,0,1,0,bad loss
103430,2,1,1,3,2,3,0,0,4,2,good risk
103314,2,1,1,3,2,3,0,1,4,3,bad profit
103178,2,1,1,3,2,3,0,1,3,3,good risk
100208,2,1,1,1,1,1,1,0,2,0,good risk
103097,2,1,0,3,2,3,0,0,5,2,bad loss
103010,2,1,1,3,2,3,0,0,3,3,bad loss
100128,2,1,1,1,1,1,1,0,2,0,good risk
103407,2,1,1,3,1,3,0,1,5,2,bad profit
103514,2,1,0,3,2,3,0,0,3,2,bad loss
103721,2,1,0,3,1,3,0,1,5,3,bad profit
